iter	Passed	Remaining
1671	21290	4176
1672	21303	4163
1673	21318	4151
1674	21332	4139
1675	21333	4124
1676	21347	4111
1677	21358	4098
1678	21372	4086
1679	21388	4074
1680	21399	4060
1681	21415	4048
1682	21423	4035
1683	21431	4021
1684	21444	4008
1685	21451	3995
1686	21460	3981
1687	21476	3969
1688	21491	3957
1689	21499	3943
1690	21510	3930
1691	21525	3918
1692	21538	3905
1693	21539	3890
1694	21554	3878
1695	21570	3866
1696	21581	3853
1697	21594	3840
1698	21610	3828
1699	21624	3816
1700	21640	3803
1701	21654	3791
1702	21659	3777
1703	21673	3764
1704	21684	3751
1705	21690	3738
1706	21706	3725
1707	21720	3713
1708	21734	3700
1709	21742	3687
1710	21757	3675
1711	21769	3662
1712	21784	3649
1713	21799	3637
1714	21807	3623
1715	21822	3611
1716	21837	3599
1717	21850	3586
1718	21865	3574
1719	21879	3561
1720	21887	3548
1721	21897	3535
1722	21913	3522
1723	21913	3508
1724	21926	3495
1725	21937	3482
1726	21948	3469
1727	21960	3456
1728	21970	3443
1729	21980	3430
1730	21995	3418
1731	22003	3404
1732	22017	3392
1733	22031	3379
1734	22037	3366
1735	22049	3353
1736	22064	3340
1737	22075	3327
1738	22088	3315
1739	22089	3300
1740	22102	3288
1741	22111	3274
1742	22122	3261
1743	22137	3249
1744	22147	3236
1745	22160	3223
1746	22174	3211
1747	22188	3198
1748	22191	3184
1749	22206	3172
1750	22218	3159
1751	22228	3146
1752	22242	3133
1753	22253	3121
1754	22267	3108
1755	22276	3095
1756	22290	3082
1757	22300	3069
1758	22315	3057
1759	22330	3045
1760	22338	3031
1761	22347	3018
1762	22363	3006
1763	22370	2992
1764	22377	2979
1765	22386	2966
1766	22395	2953
1767	22406	2940
1768	22420	2927
1769	22432	2914
1770	22443	2902
1771	22454	2889
1772	22465	2876
1773	22477	2863
1774	22490	2850
1775	22500	2837
1776	22512	2825
1777	22525	2812
1778	22539	2799
1779	22555	2787
1780	22564	2774
1781	22576	2761
1782	22588	2749
1783	22603	2736
1784	22618	2724
1785	22630	2711
1786	22631	2697
1787	22642	2684
1788	22695	2676
1789	22719	2665
1790	22720	2651
1791	22731	2638
1792	22744	2625
1793	22759	2613
1794	22766	2600
1795	22780	2587
1796	22791	2574
1797	22801	2561
1798	22812	2548
1799	22823	2535
1800	22840	2523
1801	22846	2510
1802	22859	2497
1803	22873	2485
1804	22886	2472
1805	22901	2460
1806	22908	2446
1807	22924	2434
1808	22925	2420
1809	22938	2407
1810	22948	2394
1811	22959	2382
1812	22966	2368
1813	22981	2356
1814	22996	2344
1815	23005	2330
1816	23020	2318
1817	23034	2305
1818	23049	2293
1819	23050	2279
1820	23060	2266
1821	23073	2254
1822	23087	2241
1823	23100	2229
1824	23114	2216
1825	23163	2207
1826	23174	2194
1827	23200	2182
1828	23213	2170
1829	23227	2157
1830	23237	2144
1831	23248	2131
1832	23263	2119
1833	23279	2107
1834	23294	2094
1835	23310	2082
1836	23323	2069
1837	23339	2057
1838	23354	2044
1839	23363	2031
1840	23377	2018
1841	23391	2006
1842	23401	1993
1843	23413	1980
1844	23425	1968
1845	23438	1955
1846	23452	1942
1847	23467	1930
1848	23472	1916
1849	23486	1904
1850	23491	1890
1851	23506	1878
1852	23517	1865
1853	23530	1852
1854	23540	1840
1855	23547	1826
1856	23556	1813
1857	23569	1801
1858	23582	1788
1859	23595	1776
1860	23603	1762
1861	23610	1749
1862	23620	1737
1863	23636	1724
1864	23648	1711
1865	23658	1698
1866	23667	1686
1867	23677	1673
1868	23691	1660
1869	23702	1647
1870	23716	1635
1871	23730	1622
1872	23743	1609
1873	23759	1597
1874	23773	1584
1875	23787	1572
1876	23796	1559
1877	23804	1546
1878	23814	1533
1879	23826	1520
1880	23834	1507
1881	23848	1495
1882	23861	1482
1883	23870	1469
1884	23881	1456
1885	23881	1443
1886	23894	1430
1887	23905	1418
1888	23918	1405
1889	23919	1392
1890	23933	1379
1891	23943	1366
1892	23952	1353
1893	23963	1341
1894	23978	1328
1895	23988	1315
1896	23998	1303
1897	24014	1290
1898	24029	1278
1899	24044	1265
1900	24056	1252
1901	24065	1239
1902	24077	1227
1903	24089	1214
1904	24105	1202
1905	24112	1189
1906	24127	1176
1907	24141	1164
1908	24155	1151
1909	24170	1138
1910	24181	1126
1911	24194	1113
1912	24210	1101
1913	24223	1088
1914	24240	1075
1915	24255	1063
1916	24268	1050
1917	24278	1037
1918	24285	1025
1919	24301	1012
1920	24310	999
1921	24320	987
1922	24335	974
1923	24351	961
1924	24367	949
1925	24433	938
1926	24452	926
1927	24464	913
1928	24480	901
1929	24487	888
1930	24502	875
1931	24503	862
1932	24517	849
1933	24532	837
1934	24547	824
1935	24561	811
1936	24573	799
1937	24582	786
1938	24597	773
1939	24608	761
1940	24617	748
1941	24632	735
1942	24644	722
1943	24653	710
1944	24665	697
1945	24681	684
1946	24694	672
1947	24707	659
1948	24723	646
1949	24730	634
1950	24742	621
1951	24753	608
1952	24765	595
1953	24779	583
1954	24792	570
1955	24804	557
1956	24820	545
1957	24835	532
1958	24847	520
1959	24858	507
1960	24874	494
1961	24880	481
1962	24892	469
1963	24905	456
1964	24918	443
1965	24930	431
1966	24941	418
1967	24957	405
1968	24969	393
1969	24983	380
1970	24993	367
1971	25007	355
1972	25020	342
1973	25034	329
1974	25046	317
1975	25061	304
1976	25077	291
1977	25089	279
1978	25100	266
1979	25114	253
1980	25124	240
1981	25140	228
1982	25149	215
1983	25164	202
1984	25179	190
1985	25194	177
1986	25209	164
1987	25222	152
1988	25231	139
1989	25244	126
1990	25260	114
1991	25273	101
1992	25288	88
1993	25302	76
1994	25313	63
1995	25322	50
1996	25337	38
1997	25351	25
1998	25365	12
1999	25372	0
