iter	RMSE
1513	0.1483056735
1514	0.1482952317
1515	0.1482721854
1516	0.1482547575
1517	0.1482385719
1518	0.1482312759
1519	0.1482109774
1520	0.1481711991
1521	0.1481623089
1522	0.1481529562
1523	0.1481381808
1524	0.1481120304
1525	0.1480991637
1526	0.1480867237
1527	0.1480739198
1528	0.1480546541
1529	0.148054654
1530	0.1480334814
1531	0.1480049462
1532	0.147988537
1533	0.147963528
1534	0.1479510584
1535	0.1479510584
1536	0.1479355618
1537	0.1479355618
1538	0.1479166343
1539	0.1479097141
1540	0.1478953319
1541	0.1478788004
1542	0.1478732983
1543	0.1478657332
1544	0.1478542847
1545	0.1478330529
1546	0.1478213623
1547	0.1478033336
1548	0.1477899823
1549	0.1477622376
1550	0.1477444156
1551	0.1477281118
1552	0.1477087281
1553	0.1476998062
1554	0.1476788841
1555	0.1476705333
1556	0.1476545885
1557	0.1476439273
1558	0.1476365334
1559	0.1476310976
1560	0.1476176693
1561	0.1476059172
1562	0.1475960286
1563	0.1475869726
1564	0.147580518
1565	0.1475714828
1566	0.1475573732
1567	0.147536037
1568	0.1475184219
1569	0.1475059589
1570	0.1474907086
1571	0.1474645779
1572	0.1474451046
1573	0.1474272583
1574	0.147412404
1575	0.1473998033
1576	0.1473740171
1577	0.1473627515
1578	0.1473436825
1579	0.1473296594
1580	0.1473157519
1581	0.1473015342
1582	0.1472907125
1583	0.147271979
1584	0.1472605837
1585	0.1472447384
1586	0.1472254205
1587	0.1472026728
1588	0.1472026728
1589	0.1471940079
1590	0.1471671574
1591	0.1471551847
1592	0.1471315598
1593	0.1471175631
1594	0.1471096751
1595	0.1471013592
1596	0.1470926958
1597	0.1470831584
1598	0.1470584732
1599	0.1470443841
1600	0.1470278071
1601	0.1470157482
1602	0.1469892592
1603	0.1469528635
1604	0.1469388298
1605	0.146930907
1606	0.1469195242
1607	0.146909843
1608	0.1468960917
1609	0.1468724238
1610	0.1468606907
1611	0.146847149
1612	0.1468300983
1613	0.1468195673
1614	0.1467950427
1615	0.1467823335
1616	0.1467665395
1617	0.1467604926
1618	0.1467445981
1619	0.1467274667
1620	0.1467160049
1621	0.1467033683
1622	0.1466830592
1623	0.1466694101
1624	0.1466585132
1625	0.1466512806
1626	0.1466393646
1627	0.1466291974
1628	0.1466156272
1629	0.1466008458
1630	0.1465946487
1631	0.14658594
1632	0.1465726633
1633	0.1465602236
1634	0.1465513618
1635	0.1465357097
1636	0.1465029695
1637	0.1464831554
1638	0.1464647594
1639	0.1464458757
1640	0.1464340275
1641	0.1464138939
1642	0.1464027863
1643	0.1463947816
1644	0.1463842934
1645	0.1463680333
1646	0.1463512475
1647	0.1463402152
1648	0.1463254761
1649	0.1463078349
1650	0.146304691
1651	0.14629341
1652	0.1462779114
1653	0.1462613506
1654	0.1462446754
1655	0.1462372233
1656	0.146226999
1657	0.146226999
1658	0.1462187054
1659	0.1462067371
1660	0.1461883538
1661	0.1461821824
1662	0.1461679779
1663	0.1461434535
1664	0.1461353082
1665	0.1461117277
1666	0.1460968699
1667	0.1460889243
1668	0.1460775181
1669	0.1460674891
1670	0.1460557053
1671	0.1460394818
1672	0.1460229037
1673	0.1459992075
1674	0.1459827262
1675	0.1459646194
1676	0.1459546896
1677	0.145926815
1678	0.1459200112
1679	0.1459093064
1680	0.1459012227
1681	0.1458839826
1682	0.1458681178
1683	0.145863358
1684	0.1458494323
1685	0.1458350149
1686	0.1458186088
1687	0.1458154978
1688	0.145805993
1689	0.1457934637
1690	0.1457820989
1691	0.145772284
1692	0.1457678028
1693	0.1457591047
1694	0.1457446768
1695	0.1457326603
1696	0.145713341
1697	0.1456991151
1698	0.1456886342
1699	0.1456733225
1700	0.1456460495
1701	0.145634518
1702	0.145621068
1703	0.1456112638
1704	0.1455988511
1705	0.1455838902
1706	0.1455634414
1707	0.145540537
1708	0.1455239298
1709	0.145515042
1710	0.1455054373
1711	0.1454940892
1712	0.1454866814
1713	0.1454788981
1714	0.1454628427
1715	0.1454529134
1716	0.1454390022
1717	0.145427851
1718	0.145417526
1719	0.1454005169
1720	0.1453812896
1721	0.1453525087
1722	0.1453441413
1723	0.145332906
1724	0.1453260856
1725	0.1453187752
1726	0.1453053344
1727	0.1452915217
1728	0.145281651
1729	0.1452658333
1730	0.1452432326
1731	0.1452326536
1732	0.1452169541
1733	0.1452117825
1734	0.1452002442
1735	0.14518295
1736	0.1451645621
1737	0.1451547593
1738	0.1451432804
1739	0.1451432804
1740	0.1451256334
1741	0.1451157506
1742	0.1451009852
1743	0.1450793228
1744	0.1450712746
1745	0.1450616859
1746	0.1450383885
1747	0.1450210101
1748	0.1450120992
1749	0.144990863
1750	0.1449863861
1751	0.1449754377
1752	0.1449659332
1753	0.1449561713
1754	0.1449464291
1755	0.1449283317
1756	0.1449118462
1757	0.1449047522
1758	0.1448917235
1759	0.1448724613
1760	0.144852732
1761	0.1448434192
1762	0.1448344153
1763	0.1448268098
1764	0.1448212621
1765	0.1448133355
1766	0.1448133354
1767	0.144801443
1768	0.1447927867
1769	0.1447712152
1770	0.1447574784
1771	0.14475402
1772	0.144743286
1773	0.1447152233
1774	0.144705172
1775	0.1446961131
1776	0.1446765377
1777	0.1446660859
1778	0.1446571126
1779	0.1446472743
1780	0.1446415868
1781	0.1446338811
1782	0.1446223083
1783	0.1446083687
1784	0.1445987537
1785	0.1445836515
1786	0.1445793861
1787	0.1445746994
1788	0.1445625375
1789	0.1445566292
1790	0.144544138
1791	0.1445359286
1792	0.144519552
1793	0.1445130847
1794	0.1445073121
1795	0.1444872371
1796	0.1444769314
1797	0.1444646499
1798	0.1444426079
1799	0.1444305548
1800	0.1444227901
1801	0.1443958979
1802	0.1443834458
1803	0.1443707632
1804	0.1443585018
1805	0.1443483427
1806	0.1443418191
1807	0.1443260988
1808	0.1443181124
1809	0.1443062322
1810	0.1442902546
1811	0.1442732656
1812	0.1442671045
1813	0.1442525849
1814	0.1442464754
1815	0.144240521
1816	0.1442345577
1817	0.1442248001
1818	0.1442034081
1819	0.1441949183
1820	0.1441816975
1821	0.1441710297
1822	0.1441577014
1823	0.1441469568
1824	0.1441409516
1825	0.1441335449
1826	0.1441261898
1827	0.1441172731
1828	0.1441152761
1829	0.1441015071
1830	0.1440922265
1831	0.1440827801
1832	0.1440642445
1833	0.1440582656
1834	0.1440454821
1835	0.1440365442
1836	0.1440236472
1837	0.1440154007
1838	0.1440066326
1839	0.1439787537
1840	0.1439663357
1841	0.1439514903
1842	0.1439399962
1843	0.1439238025
1844	0.1439126285
1845	0.143893465
1846	0.1438799618
1847	0.1438705822
1848	0.1438574689
1849	0.1438506654
1850	0.1438422644
1851	0.1438326943
1852	0.1438281589
1853	0.1438168748
1854	0.1438096651
1855	0.1437980658
1856	0.1437948406
1857	0.1437880242
1858	0.1437769242
1859	0.1437671565
1860	0.1437604506
1861	0.1437449618
1862	0.1437354367
1863	0.1437271387
1864	0.1437108084
1865	0.1436964194
1866	0.1436814811
1867	0.1436670749
1868	0.1436565946
1869	0.1436417093
1870	0.143639415
1871	0.1436285144
1872	0.1436155243
1873	0.1436083782
1874	0.1435975939
1875	0.1435921086
1876	0.1435864109
1877	0.1435766591
1878	0.1435656013
1879	0.1435530714
1880	0.1435448083
1881	0.1435374639
1882	0.1435318482
1883	0.1435192601
1884	0.1435019914
1885	0.1434928467
1886	0.1434808063
1887	0.1434716644
1888	0.1434598007
1889	0.1434465621
1890	0.1434443158
1891	0.1434384213
1892	0.1434261023
1893	0.1434102756
1894	0.1434004081
1895	0.1433946229
1896	0.1433791345
1897	0.1433701547
1898	0.143344956
1899	0.1433264403
1900	0.1433264403
1901	0.1433154965
1902	0.1433090245
1903	0.1432978408
1904	0.1432915183
1905	0.1432847377
1906	0.1432774924
1907	0.1432650075
1908	0.1432608677
1909	0.14325456
1910	0.143248346
1911	0.1432451253
1912	0.1432451253
1913	0.1432278922
1914	0.1432174355
1915	0.1432026056
1916	0.1431931719
1917	0.1431775267
1918	0.143166829
1919	0.1431604503
1920	0.1431540897
1921	0.1431407395
1922	0.1431174096
1923	0.1430982139
1924	0.1430731175
1925	0.1430631552
1926	0.1430527762
1927	0.1430400909
1928	0.1430304043
1929	0.1430134788
1930	0.1430044937
1931	0.1429879075
1932	0.1429805183
1933	0.1429768081
1934	0.1429704752
1935	0.1429623991
1936	0.1429438615
1937	0.1429355608
1938	0.1429273077
1939	0.1429212417
1940	0.1429082586
1941	0.1429050242
1942	0.1428906176
1943	0.142882158
1944	0.1428612677
1945	0.1428517614
1946	0.1428383948
1947	0.1428383948
1948	0.1428217381
1949	0.1428099111
1950	0.1427996023
1951	0.1427944511
1952	0.1427944511
1953	0.1427944511
1954	0.1427880846
1955	0.1427733745
1956	0.1427694214
1957	0.1427566004
1958	0.1427469565
1959	0.1427255215
1960	0.1427255215
1961	0.1427255215
1962	0.1427170323
1963	0.1427031089
1964	0.1426933423
1965	0.142686323
1966	0.1426843413
1967	0.1426750792
1968	0.1426706873
1969	0.1426588008
1970	0.1426540071
1971	0.1426432944
1972	0.1426350161
1973	0.1426276116
1974	0.1426219697
1975	0.1426171405
1976	0.1425966233
1977	0.142592992
1978	0.1425856897
1979	0.1425856897
1980	0.1425687766
1981	0.1425594482
1982	0.1425496264
1983	0.142540791
1984	0.1425349698
1985	0.1425275799
1986	0.142518455
1987	0.1424996878
1988	0.1424910761
1989	0.1424797998
1990	0.1424736839
1991	0.1424588111
1992	0.1424444803
1993	0.1424298372
1994	0.1424214752
1995	0.142405316
1996	0.1424000186
1997	0.1423925617
1998	0.1423801351
1999	0.1423730042
